unieke_id,latitude,longitude,naam,rijstrook,Kmp_Rsys
238,51.24427748,4.248671415,Knooppunt Beveren,R10,"0,091"
239,51.24430289,4.248643669,Knooppunt Beveren,R11,"0,091"
4169,51.166802,4.413535,"Snede onder portiek B03 E19 kmpt 32,12",R11,"32,146"
4183,51.212096,4.518567,"Snede onder portiek A11 E313 kmpt 5,3",R12,"5,34"
4184,51.211801,4.504499,"Snede onder portiek A11 E313 kmpt 4,4",B09,"4,35"
4185,51.211769,4.504503,"Snede onder portiek A11 E313 kmpt 4,4",R10,"4,35"
4186,51.211739,4.504506,"Snede onder portiek A11 E313 kmpt 4,4",R11,"4,35"
4187,51.211709,4.504509,"Snede onder portiek A11 E313 kmpt 4,4",R12,"4,35"
4188,51.211704,4.499265,"Snede onder portiek A11 E313 kmpt 4,0",R08,"3,984"
1909,51.20687511,4.332288709,"E17 Snede kmpt 98,5",R12,"98,575"
4189,51.211669,4.499272,"Snede onder portiek A11 E313 kmpt 4,0",B09,"3,984"
1908,51.20687511,4.332288709,"E17 Snede kmpt 98,5",R11,"98,575"
4180,51.212188,4.518556,"Snede onder portiek A11 E313 kmpt 5,3",B09,"5,34"
240,51.24268,4.23971,Knooppunt Beveren,R10,"8,137"
4181,51.212154,4.518559211,"Snede onder portiek A11 E313 kmpt 5,3",R10,"5,34"
241,51.24269,4.23986,Knooppunt Beveren,R10,"8,131"
4182,51.212125,4.518561,"Snede onder portiek A11 E313 kmpt 5,3",R11,"5,34"
242,51.24269,4.23991,Knooppunt Beveren,R10,"8,125"
243,51.24269,4.23997,Knooppunt Beveren,R10,"8,119"
244,51.24272,4.2398,Knooppunt Beveren,R11,"8,131"
245,51.24186,4.24042,Knooppunt Beveren,R10,"0,135"
246,51.24241097,4.254577953,Knooppunt Beveren,R10,"0,023"
247,51.24237722,4.254574175,Knooppunt Beveren,R11,"0,023"
248,51.24238,4.25342,Knooppunt Beveren,R10,"7,159"
249,51.24235041,4.253417476,Knooppunt Beveren,R11,"7,159"
1907,51.20687511,4.332288709,"E17 Snede kmpt 98,5",R10,"98,575"
1906,51.04155791,4.44948595,Complex nr 9 Mechelen-Noord deel 2,R10,"0,062"
1905,50.897665,4.32117,Complex Wemmel Deel 2 Zuid,R11,"0,045"
1904,50.897642,4.321197,Complex Wemmel Deel 2 Zuid,R10,"0,045"
1903,50.898416,4.321281,Complex Wemmel Deel 2 Zuid,R11,"0,172"
1902,50.89843,4.321243,Complex Wemmel Deel 2 Zuid,R10,"0,172"
1901,50.898216,4.321644,Complex Wemmel Deel 2 Zuid,R12,"44,459"
1900,50.898195,4.321683,Complex Wemmel Deel 2 Zuid,R11,"44,459"
4194,51.210798,4.485292,"Snede onder portiek A11 E313 kmpt 3,0",R09,"2,994"
4195,51.21076906,4.48529746,"Snede onder portiek A11 E313 kmpt 3,0",R10,"2,994"
4196,51.21073945,4.485305552,"Snede onder portiek A11 E313 kmpt 3,0",R11,"2,994"
4197,51.21070747,4.485311632,"Snede onder portiek A11 E313 kmpt 3,0",R12,"2,994"
4198,51.211641,4.473993,"Snede onder portiek A11 E313 kmpt 2,2",B09,"2,193"
4199,51.2116089,4.473997996,"Snede onder portiek A11 E313 kmpt 2,2",R10,"2,193"
1919,50.89341757,4.115196788,Complex nr 19a Affligem,R10,"0,062"
4190,51.211637,4.499278,"Snede onder portiek A11 E313 kmpt 4,0",R10,"3,984"
250,50.94506142,3.904129511,Wetteren - ErpeMere,R10,"29,155"
4191,51.211608,4.499281,"Snede onder portiek A11 E313 kmpt 4,0",R11,"3,984"
4192,51.211579,4.499284,"Snede onder portiek A11 E313 kmpt 4,0",R12,"3,984"
252,50.9450312,3.904104386,Wetteren - ErpeMere,R11,"29,155"
4193,51.210832,4.485285,"Snede onder portiek A11 E313 kmpt 3,0",B08,"2,994"
253,50.94500303,3.904072988,Wetteren - ErpeMere,R12,"29,155"
1910,51.20687511,4.332288709,"E17 Snede kmpt 98,5",R13,"98,575"
254,50.9448845,3.903955043,Wetteren - ErpeMere,R10,"29,158"
255,50.94491322,3.90398111,Wetteren - ErpeMere,R11,"29,158"
256,50.94494325,3.904009235,Wetteren - ErpeMere,R12,"29,158"
257,51.01453115,3.710633271,complex Gent-St-Pieters (15),R10,"44,874"
258,51.01456066,3.710654126,complex Gent-St-Pieters (15),R11,"44,874"
259,51.01459181,3.710671044,complex Gent-St-Pieters (15),R12,"44,874"
1918,50.89361059,4.11584705,Complex nr 19a Affligem,R12,"12,662"
1917,50.89361059,4.11584705,Complex nr 19a Affligem,R11,"12,662"
1916,50.89361059,4.11584705,Complex nr 19a Affligem,R10,"12,662"
1915,50.89342795,4.115715421,Complex nr 19a Affligem,R12,"12,66"
1914,50.89342795,4.115715421,Complex nr 19a Affligem,R11,"12,66"
1913,50.89342795,4.115715421,Complex nr 19a Affligem,R10,"12,66"
1912,50.7944278,4.3047861,complex Ruisbroek (18),R11,"0,127"
260,51.01406615,3.710546769,complex Gent-St-Pieters (15),R10,"0,039"
261,51.01471976,3.710764867,complex Gent-St-Pieters (15),R10,"44,874"
262,51.01468535,3.710749047,complex Gent-St-Pieters (15),R11,"44,874"
263,51.01465418,3.710730812,complex Gent-St-Pieters (15),R12,"44,874"
264,51.01814524,3.731769089,Gent-UZ - Zwijnaarde,P00,"0,414"
1921,50.89206569,4.119851607,Complex nr 19a Affligem,R10,"0,189"
265,51.01815732,3.731713327,Gent-UZ - Zwijnaarde,R10,"0,414"
1920,50.89396096,4.115106714,Complex nr 19a Affligem,R10,"0,207"
266,51.01816848,3.731656274,Gent-UZ - Zwijnaarde,R11,"0,414"
267,51.01817961,3.731613333,Gent-UZ - Zwijnaarde,R12,"0,414"
268,51.01819157,3.731554172,Gent-UZ - Zwijnaarde,R13,"0,414"
269,51.01820421,3.731375247,Gent-UZ - Zwijnaarde,R10,"50,001"
1929,50.90660065,4.713512083,Complex nr 20 Wilsele De Vunt,R10,"0,186"
1928,50.90771898,4.714597151,Complex nr 20 Wilsele De Vunt,R10,"0,04"
1927,50.90664992,4.714039106,Complex nr 20 Wilsele De Vunt,R11,"79,379"
1926,50.90664992,4.714039106,Complex nr 20 Wilsele De Vunt,R10,"79,379"
1925,50.90673682,4.71389298,Complex nr 20 Wilsele De Vunt,R11,"79,378"
1924,50.90673682,4.71389298,Complex nr 20 Wilsele De Vunt,R10,"79,378"
1923,50.89258238,4.119882325,Complex nr 19a Affligem,R10,"0,091"
1922,50.89258238,4.119882325,Complex nr 19a Affligem,R09,"0,091"
270,51.01821634,3.731326295,Gent-UZ - Zwijnaarde,R11,"50,001"
271,51.01833858,3.730822514,Gent-UZ - Zwijnaarde,R10,"1,368"
272,51.01832929,3.730871772,Gent-UZ - Zwijnaarde,R11,"1,368"
273,51.01831628,3.730920778,Gent-UZ - Zwijnaarde,R12,"1,368"
274,51.01826225,3.731141737,Gent-UZ - Zwijnaarde,R10,"50,003"
275,51.0182501,3.731190761,Gent-UZ - Zwijnaarde,R11,"50,003"
1932,50.90924584,4.716614508,Complex nr 20 Wilsele De Vunt,R10,"0,141"
276,51.00686477,3.741333441,Merelbeke - Zwijnaarde,P00,"42,554"
1931,50.90590604,4.713256234,Complex nr 20 Wilsele De Vunt,R10,"0,027"
277,51.00682049,3.741356541,Merelbeke - Zwijnaarde,R10,"42,554"
1930,50.90722391,4.714970057,Complex nr 20 Wilsele De Vunt,R10,"0,221"
278,51.00679023,3.741333056,Merelbeke - Zwijnaarde,R11,"42,554"
279,51.00676353,3.741309743,Merelbeke - Zwijnaarde,R12,"42,554"
1939,50.85760763,3.402209727,Deerlijk Waregem,R12,"19,516"
1938,50.85760763,3.402209727,Deerlijk Waregem,R11,"19,516"
1937,50.85760763,3.402209727,Deerlijk Waregem,R10,"19,516"
1936,50.85760763,3.402209727,Deerlijk Waregem,P00,"19,516"
1935,51.04148113,3.611131907,Nevele Drongen,R12,"52,479"
1934,51.04145358,3.611114724,Nevele Drongen,R11,"52,479"
1933,51.04142426,3.611103846,Nevele Drongen,R10,"52,479"
280,51.00663655,3.741206636,Merelbeke - Zwijnaarde,R10,"42,555"
281,51.00666631,3.741230298,Merelbeke - Zwijnaarde,R11,"42,555"
282,51.00669614,3.741252837,Merelbeke - Zwijnaarde,R12,"42,555"
283,51.00983529,3.728009677,Knooppunt Zwijnaarde (FR>E40),R10,"0,326"
284,51.00985836,3.727974687,Knooppunt Zwijnaarde (FR>E40),R11,"0,326"
285,51.00959249,3.728089008,Knooppunt Zwijnaarde (FR>E40),R10,"0,077"
286,51.00963086,3.728074278,Knooppunt Zwijnaarde (FR>E40),R11,"0,077"
1943,50.94664601,3.547400216,Kruishoutem Deinze,P00,"34,022"
287,51.01261254,3.724930365,Knooppunt Zwijnaarde (Antw>E40),R10,"0,041"
1942,50.85778498,3.402080454,Deerlijk Waregem,R12,"19,517"
288,51.01261254,3.724930365,Knooppunt Zwijnaarde (Antw>E40),A11,"0,041"
1941,50.85778498,3.402080454,Deerlijk Waregem,R11,"19,517"
289,51.01248111,3.724999014,Knooppunt Zwijnaarde (Antw>E40),R10,"0,574"
1940,50.85778498,3.402080454,Deerlijk Waregem,R10,"19,517"
1949,50.90435824,4.43670574,Knooppunt E19 R0 Noordkant,R10,"0,091"
1948,50.90407227,4.43123233,Knooppunt E19 R0 Noordkant,R11,"0,164"
1947,50.90407225,4.43128209,Knooppunt E19 R0 Noordkant,R10,"0,164"
1946,50.94664601,3.547400216,Kruishoutem Deinze,R12,"34,022"
1945,50.94664601,3.547400216,Kruishoutem Deinze,R11,"34,022"
1944,50.94664601,3.547400216,Kruishoutem Deinze,R10,"34,022"
290,51.01248111,3.724999014,Knooppunt Zwijnaarde (Antw>E40),R11,"0,574"
291,51.01006526,3.724396258,Knooppunt Zwijnaarde (Oost>E17),R10,"0,019"
292,51.01008549,3.724434455,Knooppunt Zwijnaarde (Oost>E17),R11,"0,019"
293,51.00914497,3.724411101,Knooppunt Zwijnaarde (Oost>E17),R10,"0,39"
294,51.01088482,3.72940021,Knooppunt Zwijnaarde (Bru>E17),R10,"0,146"
295,51.01090115,3.729447095,Knooppunt Zwijnaarde (Bru>E17),R11,"0,146"
1954,51.11973875,4.968325828,Geel-Oost - Geel-West (richting Antwerpe,R10,"38,559"
297,51.01096711,3.729617395,Knooppunt Zwijnaarde (Bru>E17),R10,"0,203"
1953,51.11981214,4.96826288,Geel-Oost - Geel-West (richting Antwerpe,P00,"38,559"
298,50.78162941,3.245271211,Aalbeke - grens Walloni,P00,"22,545"
299,50.78160075,3.245245506,Aalbeke - grens Walloni,R10,"22,545"
1952,50.90413003,4.43688312,Knooppunt E19 R0 Noordkant,R11,"0,072"
1951,50.90416375,4.43686895,Knooppunt E19 R0 Noordkant,R10,"0,072"
1950,50.90433015,4.43669504,Knooppunt E19 R0 Noordkant,R11,"0,091"
1959,50.86921468,4.47688805,Knooppunt St-Stevens-Woluwe Oostkant,R10,"6,421"
1958,50.86913378,4.47688076,Knooppunt St-Stevens-Woluwe Oostkant,R11,"0,83"
1957,50.86910231,4.47688424,Knooppunt St-Stevens-Woluwe Oostkant,R10,"0,83"
1956,50.86907197,4.47688772,Knooppunt St-Stevens-Woluwe Oostkant,R10,"0,454"
1955,51.11974717,4.96822276,Geel-Oost - Geel-West (richting Antwerpe,R11,"38,559"
1965,50.86208851,2.960068466,Complex nr 4 Ieper Centrum,R10,"0,047"
1964,50.86223108,2.958561038,Complex nr 4 Ieper Centrum,R11,"19,846"
1963,50.86223108,2.958561038,Complex nr 4 Ieper Centrum,R10,"19,846"
1962,50.86242249,2.958751654,Complex nr 4 Ieper Centrum,R11,"19,841"
1961,50.86242249,2.958751654,Complex nr 4 Ieper Centrum,R10,"19,841"
1960,50.86924951,4.47688458,Knooppunt St-Stevens-Woluwe Oostkant,R11,"6,421"
1969,50.81718212,3.130462706,Complex nr 2 Menen,R10,"6,244"
1968,50.86434101,2.952599092,Complex nr 4 Ieper Centrum,R10,"0,284"
1967,50.86436375,2.950625144,Complex nr 4 Ieper Centrum,R10,"0,02"
1966,50.86217607,2.958602006,Complex nr 4 Ieper Centrum,R10,"0,325"
1976,50.81660861,3.121950759,Complex nr 2 Menen,R10,"0,267"
1975,50.8162883,3.123117152,Complex nr 2 Menen,R10,"0,032"
1974,50.81712357,3.13159757,Complex nr 2 Menen,R10,"0,306"
1973,50.81729846,3.130507893,Complex nr 2 Menen,R10,"0,051"
1972,50.81699881,3.130500935,Complex nr 2 Menen,R11,"6,246"
1971,50.81699881,3.130500935,Complex nr 2 Menen,R10,"6,246"
1970,50.81718212,3.130462706,Complex nr 2 Menen,R11,"6,244"
1979,50.81657908,3.100375771,Complex nr 2a Wervik,R10,"8,375"
1978,50.81675872,3.100442053,Complex nr 2a Wervik,R11,"8,371"
1977,50.81675872,3.100442053,Complex nr 2a Wervik,R10,"8,371"
1990,50.9778633,5.23987955,Complex Lummen Industrie,R11,"64,817"
1987,50.98140255,5.237656246,Complex Lummen Industrie,R10,"0,022"
1986,50.9813604,5.237357066,Complex Lummen Industrie,R11,"64,381"
1985,50.98137202,5.237403184,Complex Lummen Industrie,R10,"64,381"
1984,50.81694283,3.095491222,Complex nr 2a Wervik,R10,"0,053"
1983,50.81646036,3.100416992,Complex nr 2a Wervik,R10,"0,308"
1982,50.8170809,3.09888108,Complex nr 2a Wervik,R10,"0,716"
1981,50.81683563,3.102244128,Complex nr 2a Wervik,R10,"0,138"
1980,50.81657908,3.100375771,Complex nr 2a Wervik,R11,"8,375"
1989,50.9778508,5.239832313,Complex Lummen Industrie,R10,"64,817"
1988,50.98309919,5.236457741,Complex Lummen Industrie,R10,"0,26"
1998,50.90377406,5.3523978,Complex Hasselt Oost,R11,"76,366"
1997,50.90374959,5.35236707,Complex Hasselt Oost,R10,"76,366"
1996,50.97661822,5.238301945,Complex Lummen Industrie,R10,"0,291"
1995,50.97701862,5.239201301,Complex Lummen Industrie,R10,"0,114"
1994,51.28256769,4.510921782,Kleine Bareel - St.-Job-in-'t Goor,R11,"41,29"
1993,51.2825498,4.510966677,Kleine Bareel - St.-Job-in-'t Goor,R10,"41,29"
1992,51.28253403,4.511018152,Kleine Bareel - St.-Job-in-'t Goor,S09,"41,29"
1991,51.20662691,4.332202153,"E17 Snede kmpt 98,5",R10,"0,107"
1999,50.90371356,5.35143682,Complex Hasselt Oost,R10,"0,101"
3706,50.89948199,4.697561628,"E314 weefstrook kmpt 80,8",R09,"80,79"
3707,50.89948199,4.697561628,"E314 weefstrook kmpt 80,8",R10,"80,79"
3708,50.89948199,4.697561628,"E314 weefstrook kmpt 80,8",R11,"80,79"
3709,50.865109,4.65021,E314 weefstrook kmpt 86,R10,"86,027"
3700,50.87984,4.668252,Snede Winksele  Leuven 1,R09,"83,861"
3701,50.879862,4.668212,Snede Winksele  Leuven 1,R10,"83,861"
3702,50.879885,4.668172,Snede Winksele  Leuven 1,R11,"83,861"
3703,50.875018,4.657064,Snede Winksele  Leuven 2,R09,"84,819"
3715,51.13365547,4.940543671,NZK N19g Noordrotonde,R10,"7,36"
3716,51.13376941,4.940543222,NZK N19g Noordrotonde,R10,"7,325"
3717,51.13376941,4.940543222,NZK N19g Noordrotonde,R11,"7,325"
3718,51.1343478,4.939881854,NZK N19g Noordrotonde,R10,"0,3"
3719,51.1343478,4.939881854,NZK N19g Noordrotonde,R11,"0,3"
3710,50.865126,4.650168,E314 weefstrook kmpt 86,R11,"86,027"
3711,50.86049288,4.64534147,"E314 weefstrook kmpt 86,7",R10,"86,624"
3712,50.8605069,4.645294692,"E314 weefstrook kmpt 86,7",R11,"86,624"
3713,50.86052217,4.645250806,"E314 weefstrook kmpt 86,7",R12,"86,624"
3714,50.86053657,4.645206862,"E314 weefstrook kmpt 86,7",R13,"86,624"
3726,51.13136915,4.938023055,NZK N19g Noordrotonde,R10,"0,215"
3727,51.12948695,4.938196922,NZK N19g Zuidrotonde,R10,"22,815"
3728,51.12948695,4.938196922,NZK N19g Zuidrotonde,R11,"22,815"
3729,51.12845802,4.939219972,NZK N19g Zuidrotonde,R10,"0,076"
3720,51.13410081,4.938487138,NZK N19g Noordrotonde,R10,"7,1"
3721,51.1339819,4.938297471,NZK N19g Noordrotonde,R10,"7,1"
3722,51.1339819,4.938297471,NZK N19g Noordrotonde,R11,"7,1"
3723,51.13459365,4.939170755,NZK N19g Noordrotonde,R10,"0,1"
3724,51.13459365,4.939170755,NZK N19g Noordrotonde,R11,"0,1"
3725,51.13130286,4.938488152,NZK N19g Noordrotonde,R10,"0,45"
2405,50.85026952,3.173430531,Snede Moorsele,R12,"31,872"
2404,50.85027687,3.173534278,Snede Moorsele,R11,"31,872"
3738,51.1822863,4.973616921,NZK N19g-R14,R10,"8,2"
2403,50.85027352,3.173481835,Snede Moorsele,R10,"31,872"
3739,51.1822863,4.973616921,NZK N19g-R14,R11,"8,2"
2402,50.8502789,3.173580512,Snede Moorsele,P00,"31,872"
2401,51.20417897,4.566043911,"E313 Spitsstrook kmpt. 8,850",R11,"8,825"
2400,51.20415287,4.56602454,"E313 Spitsstrook kmpt. 8,850",R10,"8,825"
3730,51.1285685,4.942301036,NZK N19g Zuidrotonde,R10,"36,486"
3731,51.1285685,4.942301036,NZK N19g Zuidrotonde,R11,"36,486"
3732,51.12822974,4.941261544,NZK N19g Zuidrotonde,R10,"0,047"
2409,51.201459,4.57624,Massenhoven - Ranst,R10,"9,551"
3733,51.12808607,4.941180401,NZK N19g Zuidrotonde,R10,"0,126"
2408,51.0411214,3.613048949,Snede Drongen,R12,"52,341"
3734,51.12643722,4.940982449,NZK N19g Zuidrotonde,R10,"23,15"
2407,51.04115076,3.613063533,Snede Drongen,R11,"52,341"
3735,51.12640568,4.940884674,NZK N19g Zuidrotonde,R10,"23,15"
2406,51.04118152,3.613080238,Snede Drongen,R10,"52,341"
3750,51.20589093,4.371326973,Kennedy snede 2,R10,"13,921"
2416,51.282175,4.285922,Complex nr11 Waaslandhaven Noord,R10,"0,004"
3748,51.20430091,4.37264458,Kennedy snede 1,R11,"13,719"
2415,51.275296,4.280304,Complex nr11 Waaslandhaven Noord,R10,"0,31"
3749,51.20430091,4.37264458,Kennedy snede 1,R12,"13,719"
2414,51.27517383,4.280765331,Complex nr11 Waaslandhaven Noord,R11,"82,482"
2413,51.27515812,4.280815106,Complex nr11 Waaslandhaven Noord,R10,"82,482"
2412,51.27520668,4.280656152,Complex nr11 Waaslandhaven Noord,R11,"82,489"
2411,51.27522022,4.280604748,Complex nr11 Waaslandhaven Noord,R10,"82,489"
2410,51.201428,4.57622,Massenhoven - Ranst,R11,"9,551"
3740,51.23797263,4.956746171,NZK N19g-N123,R10,"1,88"
3741,51.23797263,4.956746171,NZK N19g-N123,R11,"1,88"
3742,51.13951115,4.940953371,NZK H19g-N13,R10,"21,6"
3743,51.13951115,4.940953371,NZK H19g-N13,R11,"21,6"
3744,51.20440892,4.372902851,Kennedy snede 1,R10,"13,72"
2419,51.25127154,4.260186599,Complex nr10 Waaslandhaven Zuid,R10,"79,424"
3745,51.20440892,4.372902851,Kennedy snede 1,R11,"13,72"
2418,51.27125687,4.277903161,Complex nr11 Waaslandhaven Noord,R10,"0,032"
3746,51.20440892,4.372902851,Kennedy snede 1,R12,"13,72"
2417,51.28203145,4.286420365,Complex nr11 Waaslandhaven Noord,R10,"0,377"
3747,51.20430091,4.37264458,Kennedy snede 1,R10,"13,719"
3760,51.20718795,4.369566476,Kennedy snede 3,R11,"14,106"
3761,51.20718795,4.369566476,Kennedy snede 3,R12,"14,106"
2430,50.98284248,3.670258624,Complex nr8 De Pinte,R10,"43,685"
2427,50.98302345,3.670111475,Complex nr8 De Pinte,R10,"43,687"
3759,51.20718795,4.369566476,Kennedy snede 3,R10,"14,106"
2426,51.25233701,4.261813719,Complex nr10 Waaslandhaven Zuid,R10,"0,836"
2425,51.2528969,4.261743987,Complex nr10 Waaslandhaven Zuid,R10,"0,041"
2424,51.25151331,4.259814613,Complex nr10 Waaslandhaven Zuid,R10,"0,282"
2423,51.25082279,4.259810663,Complex nr10 Waaslandhaven Zuid,R10,"0,033"
2422,51.25133921,4.260058154,Complex nr10 Waaslandhaven Zuid,R11,"79,426"
2421,51.25136069,4.260020986,Complex nr10 Waaslandhaven Zuid,R10,"79,426"
2420,51.25129218,4.260149004,Complex nr10 Waaslandhaven Zuid,R11,"79,424"
3751,51.20589093,4.371326973,Kennedy snede 2,R11,"13,921"
3752,51.20589093,4.371326973,Kennedy snede 2,R12,"13,921"
3753,51.20578672,4.371060502,Kennedy snede 2,R10,"13,918"
3754,51.20578672,4.371060502,Kennedy snede 2,R11,"13,918"
3755,51.20578672,4.371060502,Kennedy snede 2,R12,"13,918"
3756,51.20728435,4.369845183,Kennedy snede 3,R10,"14,109"
2429,50.98302345,3.670111475,Complex nr8 De Pinte,R12,"43,687"
3757,51.20728435,4.369845183,Kennedy snede 3,R11,"14,109"
2428,50.98302345,3.670111475,Complex nr8 De Pinte,R11,"43,687"
3758,51.20728435,4.369845183,Kennedy snede 3,R12,"14,109"
3770,51.20589093,4.371326973,Kennedy snede 2,TR12,"13,921"
3771,51.20578672,4.371060502,Kennedy snede 2,TR10,"13,918"
3772,51.20578672,4.371060502,Kennedy snede 2,TR11,"13,918"
1110,51.10643338,5.0282875,complex Geel-Oost (24),R10,"0,057"
2441,51.12168407,3.321736336,Complex nr10 Beernem,R10,"74,765"
2440,51.1218169,3.321823125,Complex nr10 Beernem,R12,"74,768"
1107,51.10752569,5.02222003,complex Geel-Oost (24),R11,"42,572"
2438,51.12187609,3.321865835,Complex nr10 Beernem,R10,"74,768"
1106,51.10749993,5.02220361,complex Geel-Oost (24),R10,"42,572"
2437,51.17751752,4.416977744,Snede Craeybeckxtunnel,R10,"33,385"
1105,51.10766164,5.02201846,complex Geel-Oost (24),R11,"42,556"
2436,50.98317217,3.673655077,Complex nr8 De Pinte,R10,"0,52"
1104,51.10769471,5.0220332,complex Geel-Oost (24),R10,"42,556"
2435,50.98268781,3.670248611,Complex nr8 De Pinte,R10,"0,05"
1103,50.86270853,4.609970335,complex Bertem (22),R10,"0,41"
2434,50.98304414,3.668429184,Complex nr8 De Pinte,R10,"0,555"
1102,50.86258004,4.610068172,complex Bertem (22),R10,"0,179"
2433,50.98328473,3.671627146,Complex nr8 De Pinte,R10,"0,054"
1101,50.86133531,4.609478713,complex Bertem (22),R13,"16,028"
2432,50.98284248,3.670258624,Complex nr8 De Pinte,R12,"43,685"
1100,50.86136697,4.609489996,complex Bertem (22),R12,"16,028"
2431,50.98284248,3.670258624,Complex nr8 De Pinte,R11,"43,685"
3762,51.20440892,4.372902851,Kennedy snede 1,TR10,"13,72"
3763,51.20440892,4.372902851,Kennedy snede 1,TR11,"13,72"
3764,51.20440892,4.372902851,Kennedy snede 1,TR12,"13,72"
3765,51.20430091,4.37264458,Kennedy snede 1,TR10,"13,719"
3766,51.20430091,4.37264458,Kennedy snede 1,TR11,"13,719"
3767,51.20430091,4.37264458,Kennedy snede 1,TR12,"13,719"
1109,51.10739732,5.02206652,complex Geel-Oost (24),R10,"0,047"
3768,51.20589093,4.371326973,Kennedy snede 2,TR10,"13,921"
1108,51.10790264,5.02151581,complex Geel-Oost (24),R10,"0,15"
2439,51.12184512,3.321841633,Complex nr10 Beernem,R11,"74,768"
3769,51.20589093,4.371326973,Kennedy snede 2,TR11,"13,921"
3780,51.0423627,3.734315639,Gent Zuid-park,R10,"2,323"
3781,51.0423627,3.734315639,Gent Zuid-park,R11,"2,323"
3782,51.04231057,3.734136992,Gent Zuid-park,R10,"2,298"
3783,51.04231057,3.734136992,Gent Zuid-park,R11,"2,298"
1121,51.1198652,4.9677717,Geel-Oost - Geel-West (richting Antwerpe,R11,"38,516"
2452,50.84912559,3.374758511,Complex nr4 Deerlijk,R10,"0,35"
1120,51.11989314,4.96780062,Geel-Oost - Geel-West (richting Antwerpe,R10,"38,516"
2451,50.84989073,3.377114162,Complex nr4 Deerlijk,R10,"0,021"
2450,50.84940901,3.376083873,Complex nr4 Deerlijk,R12,"17,463"
1118,51.11730572,4.97911804,Geel-Oost - Geel-West (richting Antwerpe,R10,"39,363"
2449,50.84940901,3.376083873,Complex nr4 Deerlijk,R11,"17,463"
1117,51.11481568,4.99008562,Geel-Oost - Geel-West (richting Antwerpe,R11,"40,179"
2448,50.84940901,3.376083873,Complex nr4 Deerlijk,R10,"17,463"
1116,51.11484481,4.99010207,Geel-Oost - Geel-West (richting Antwerpe,R10,"40,179"
2447,51.12136957,3.322339106,Complex nr10 Beernem,R10,"0,061"
1115,51.11210506,5.00218079,Geel-Oost - Geel-West (richting Antwerpe,R11,"41,079"
2446,51.12176307,3.320990458,Complex nr10 Beernem,R10,"0,009"
1114,51.11213978,5.00220089,Geel-Oost - Geel-West (richting Antwerpe,R10,"41,079"
2445,51.12228272,3.322685227,Complex nr10 Beernem,R10,"0,072"
1113,51.10933122,5.01471636,Geel-Oost - Geel-West (richting Antwerpe,R11,"42,01"
2444,51.12228189,3.322737532,Complex nr10 Beernem,R10,"0,077"
1112,51.1092998,5.01470879,Geel-Oost - Geel-West (richting Antwerpe,R10,"42,01"
2443,51.12174597,3.321775293,Complex nr10 Beernem,R12,"74,765"
1111,51.10604981,5.02805898,complex Geel-Oost (24),R10,"0,428"
2442,51.12171806,3.321757203,Complex nr10 Beernem,R11,"74,765"
3773,51.20578672,4.371060502,Kennedy snede 2,TR12,"13,918"
3774,51.20728435,4.369845183,Kennedy snede 3,TR10,"14,109"
3775,51.20728435,4.369845183,Kennedy snede 3,TR11,"14,109"
